     3     1    12     9    11     4     0     2   -37.0  -18.642  -60.148   2395.1    737.5    311.0
     4     1    12     9    11     4     0     2   -37.0  -19.135  -59.130   2541.5    735.6    310.9
     5     1    12     9    11     4     0     2   -37.0  -19.455  -58.556   2819.1    715.9    311.5
     6     1    12     9    11     4     0     2   -37.0  -20.549  -58.292   3302.0    680.5    313.0
     7     1    12     9    11     4     0     2   -37.0  -22.398  -58.373   3770.4    642.6    315.2
     1     1    12     9    11     3     0     3   -38.0  -23.125  -59.180   2489.2    748.3    308.2
     2     1    12     9    11     3     0     3   -38.0  -19.056  -61.517   2267.7    747.1    309.6
     3     1    12     9    11     3     0     3   -38.0  -18.395  -60.263   2366.5    738.5    311.0
     4     1    12     9    11     3     0     3   -38.0  -18.936  -59.235   2508.0    735.5    310.9
     5     1    12     9    11     3     0     3   -38.0  -19.265  -58.682   2800.3    716.3    311.4
     6     1    12     9    11     3     0     3   -38.0  -20.410  -58.520   3275.8    682.1    313.0
     7     1    12     9    11     3     0     3   -38.0  -22.335  -58.640   3801.9    640.1    315.2
     1     1    12     9    11     2     0     2   -39.0  -23.104  -59.453   2520.7    744.0    308.6
     2     1    12     9    11     2     0     2   -39.0  -18.800  -61.737   2250.4    749.7    309.4
     3     1    12     9    11     2     0     2   -39.0  -18.148  -60.345   2363.2    738.3    310.9
     4     1    12     9    11     2     0     2   -39.0  -18.732  -59.314   2479.4    733.7    311.0
     5     1    12     9    11     2     0     2   -39.0  -19.084  -58.779   2788.8    714.6    311.5
     6     1    12     9    11     2     0     2   -39.0  -20.268  -58.733   3236.3    684.4    313.1
     7     1    12     9    11     2     0     2   -39.0  -22.280  -58.908   3822.3    637.1    315.6
     1     1    12     9    11     1     0     1   -40.0  -23.072  -59.723   2531.0    743.0    308.7
     2     1    12     9    11     1     0     1   -40.0  -18.534  -61.931   2253.8    751.0    309.3
     3     1    12     9    11     1     0     1   -40.0  -17.897  -60.398   2398.7    735.3    310.8
